user_id,item_id,SessionDuration,SessionsPerWeek,CourseCompletion,rating,QuizScores
1423,3,0.078947365,0.625,0.0,5,0.26832578
948,9,0.50877196,0.125,0.0,2,0.29308784
1652,3,0.84210527,0.875,0.0,4,0.8860318
454,7,0.21052632,0.5,0.0,4,0.54918325
138,19,0.85087717,0.125,0.0,3,0.5470166
919,18,0.05263158,0.875,1.0,4,0.639674
2438,6,0.57894737,0.875,0.0,2,0.36477473
373,4,0.54385966,0.5,0.0,2,0.8883331
1028,19,0.19298245,0.875,0.0,3,0.8361457
415,11,0.9736842,0.625,1.0,2,0.7863641
426,1,0.5263158,0.375,1.0,4,0.52218753
1103,10,0.7105263,0.625,1.0,3,0.017114453
925,15,1.0,0.125,0.0,3,0.47352338
529,18,0.9035088,0.125,0.0,2,0.4627631
1300,4,0.8333333,0.0,0.0,2,0.90124404
1673,9,0.75438595,0.875,1.0,4,0.17622162
2391,7,0.80701756,0.125,0.0,2,0.53166956
1989,8,0.21052632,0.75,1.0,5,0.9979759
1008,19,0.7894737,0.375,1.0,2,0.38827664
688,17,0.4473684,0.5,0.0,4,0.18619658
464,17,0.75438595,0.5,1.0,4,0.5207354
306,4,0.4649123,1.0,0.0,3,0.31618223
2310,17,0.5701754,0.375,1.0,1,0.32977852
1184,6,0.39473686,0.625,1.0,5,0.10523532
72,1,0.20175439,0.625,1.0,3,0.8203736
2480,10,0.9035088,0.625,1.0,4,0.9086996
1540,2,0.0,0.625,0.0,4,0.87071735
2467,2,0.69298244,0.625,1.0,4,0.45749408
1954,1,0.81578946,0.5,0.0,5,0.4277977
482,19,0.5701754,0.625,0.0,2,0.41193154
475,13,0.20175439,0.25,1.0,3,0.4797935
1616,10,0.7982456,0.5,0.0,1,0.82090515
1551,6,0.8596491,0.75,0.0,1,0.83089423
908,15,0.21052632,0.625,1.0,4,0.9696139
895,9,0.23684211,0.875,0.0,2,0.5344293
2011,16,0.16666667,0.125,0.0,1,0.9453761
1110,1,0.20175439,0.875,1.0,3,0.068647385
1099,7,0.32456142,0.75,1.0,1,0.7053015
50,3,0.55263156,0.125,0.0,2,0.19444358
1341,3,0.06140351,0.625,0.0,5,0.6195175
403,12,0.85087717,0.5,1.0,4,0.105858415
86,11,0.50877196,0.875,0.0,1,0.1552817
2208,5,0.5350877,0.0,0.0,1,0.47653225
1998,17,0.31578946,0.5,1.0,3,0.43515944
1735,3,0.88596493,0.75,1.0,1,0.22778445
2399,9,0.2631579,0.625,0.0,1,0.640856
1628,1,0.7368421,0.75,1.0,4,0.78379554
1435,16,0.99122804,0.75,1.0,2,0.5870251
830,17,0.21929824,0.5,1.0,1,0.5931796
836,0,0.27192983,0.125,0.0,2,0.8958225
1241,14,0.24561404,0.625,0.0,1,0.11744876
2114,15,0.13157895,0.5,0.0,5,0.5209481
377,2,0.8684211,0.125,0.0,3,0.98685217
13,14,0.42982456,1.0,1.0,3,0.46714005
1979,12,0.5350877,0.625,1.0,3,0.9314132
2263,15,0.30701753,0.375,1.0,3,0.81960243
1971,15,0.7631579,1.0,1.0,2,0.22358017
1354,3,0.75438595,0.375,0.0,4,0.43995517
1277,0,0.54385966,0.5,0.0,1,0.61485946
1202,6,0.12280702,0.375,1.0,1,0.8189214
776,6,0.75438595,0.75,0.0,3,0.5341223
2090,3,0.21929824,0.0,0.0,1,0.86578256
1339,6,0.4385965,1.0,0.0,3,0.19774956
1454,3,0.85087717,0.875,0.0,2,0.79051614
428,11,0.9385965,0.125,1.0,5,0.69811
1929,0,0.0877193,0.875,1.0,4,0.07606772
1155,17,0.88596493,0.125,0.0,3,0.5473109
1801,15,0.30701753,0.25,1.0,4,0.062949434
985,7,0.7280702,0.5,1.0,5,0.7624434
965,11,0.51754385,0.5,1.0,3,0.16986448
543,16,0.096491225,0.125,0.0,3,0.22419561
1849,8,0.64912283,0.25,1.0,4,0.56721926
1084,10,0.8245614,0.25,0.0,4,0.4900618
2364,2,0.33333334,0.75,0.0,1,0.38640344
1608,0,0.51754385,0.75,1.0,3,0.22953598
1247,2,0.7105263,0.25,0.0,1,0.040636007
274,10,0.10526316,0.625,0.0,2,0.054112494
2409,0,0.84210527,0.375,0.0,3,0.5285739
2168,13,0.95614034,0.625,0.0,3,0.002007544
616,17,0.18421052,0.75,0.0,5,0.15536268
145,18,0.13157895,0.75,0.0,3,0.19093068
2355,11,0.9122807,0.0,1.0,1,0.12789784
2288,15,0.4385965,0.375,0.0,5,0.36982036
679,13,1.0,0.125,0.0,3,0.43645996
2267,2,0.5964912,0.125,0.0,3,0.811396
1727,11,0.6052632,0.875,0.0,3,0.12993348
2285,2,0.6052632,0.125,0.0,1,0.061761644
989,12,0.28070176,0.25,0.0,4,0.46968678
1382,4,0.65789473,0.125,1.0,2,0.6647601
52,19,0.9298246,0.0,1.0,2,0.61129034
1459,1,0.07017544,0.375,1.0,4,0.13683781
2449,7,1.0,0.5,0.0,2,0.5384923
2321,2,1.0,0.0,1.0,3,0.77857
1773,17,0.114035085,0.75,1.0,4,0.81147265
2005,3,0.0,0.375,0.0,2,0.26873615
864,17,0.14035088,0.5,1.0,4,0.27799356
1599,15,0.06140351,0.75,0.0,4,0.48861396
1895,2,0.68421054,0.5,0.0,2,0.4408868
1585,19,0.69298244,0.5,1.0,1,0.8585862
1171,6,0.50877196,1.0,1.0,2,0.4466629
775,11,0.74561405,0.125,1.0,5,0.6590905
753,12,0.8333333,1.0,0.0,1,0.68282735
166,9,0.14035088,0.875,0.0,2,0.81383336
1598,19,0.57894737,0.0,0.0,1,0.36508256
2089,5,0.64912283,0.75,0.0,5,0.0023870608
534,13,0.65789473,0.75,0.0,5,0.8259376
492,5,0.3859649,0.75,1.0,5,0.58320034
892,13,0.5263158,1.0,1.0,1,0.37375063
421,10,0.5701754,0.875,1.0,2,0.16616616
1964,7,0.7631579,0.5,0.0,2,0.9676188
2314,2,0.1754386,1.0,0.0,3,0.27862352
2302,4,0.4122807,0.375,0.0,2,0.42991906
692,8,0.18421052,0.875,1.0,4,0.8214307
384,10,0.5614035,0.375,0.0,2,0.45848826
1133,13,0.3859649,0.625,0.0,4,0.08917482
1981,2,0.7280702,0.0,0.0,3,0.7586891
569,19,0.75438595,0.0,1.0,1,0.22753721
243,13,0.5350877,0.5,0.0,3,0.7687748
859,3,0.80701756,0.5,0.0,4,0.24568781
851,19,0.2631579,0.125,0.0,4,0.08102696
383,8,0.45614034,0.875,1.0,4,0.78078264
1331,1,0.74561405,0.25,1.0,4,0.12411756
282,13,0.6403509,0.875,1.0,5,0.97553426
1361,11,0.69298244,0.125,0.0,4,0.118852094
1723,13,0.57894737,0.375,1.0,3,0.8978264
1211,19,0.7631579,0.625,1.0,1,0.5376572
994,7,0.27192983,0.125,1.0,5,0.7013217
752,16,0.35964912,1.0,1.0,3,0.50954276
2394,1,0.74561405,0.625,0.0,3,0.030932687
1413,12,0.23684211,0.25,1.0,3,0.36071524
193,8,0.35964912,1.0,0.0,1,0.33872905
2080,7,0.06140351,0.25,0.0,3,0.54418814
1393,17,0.16666667,0.75,1.0,1,0.48232234
1668,4,0.16666667,0.875,1.0,1,0.60248405
1607,9,0.5,0.75,0.0,3,0.47242275
1866,9,0.9298246,0.75,0.0,3,0.43692562
943,19,0.03508772,0.5,0.0,3,0.11365323
1563,7,0.9035088,0.875,0.0,2,0.674735
118,13,0.9035088,0.0,0.0,5,0.84844184
1402,7,0.21929824,0.25,1.0,5,0.8248173
1287,8,0.85087717,1.0,1.0,1,0.56134313
211,2,0.54385966,0.75,1.0,2,0.25899056
887,17,0.14035088,0.25,1.0,1,0.3231285
1808,14,0.01754386,0.875,0.0,2,0.46956804
631,5,0.8947368,0.875,0.0,2,0.4004633
1226,16,0.07017544,0.625,1.0,5,0.034221932
2022,2,0.64912283,0.125,1.0,2,0.32700258
1432,1,0.0,0.875,0.0,4,0.64804786
347,14,0.22807017,0.0,1.0,5,0.8804014
1907,8,0.8947368,0.75,0.0,2,0.15969782
2012,17,0.9649123,0.25,0.0,5,0.6177027
946,19,0.19298245,0.125,1.0,3,0.14787006
1670,0,0.7017544,0.875,1.0,2,0.14317484
1188,5,0.45614034,0.25,1.0,3,0.8155528
1615,10,0.07017544,0.125,1.0,5,0.89204204
26,4,0.05263158,0.625,0.0,5,0.13087589
1305,9,0.7631579,0.25,1.0,2,0.67213506
1740,4,0.5350877,0.375,0.0,4,0.7554217
2420,1,0.6315789,0.5,1.0,4,0.8828468
363,0,0.31578946,0.0,1.0,4,0.6099806
1730,19,0.31578946,0.625,0.0,2,0.63905364
1138,16,0.114035085,0.25,0.0,4,0.4782838
951,16,0.4385965,1.0,0.0,3,0.71421903
1233,3,0.45614034,0.125,0.0,2,0.65532815
1026,13,0.6052632,0.5,1.0,4,0.68199396
765,15,0.5263158,0.0,0.0,5,0.6068262
935,18,0.4122807,0.125,0.0,5,0.99705786
1116,9,0.94736844,0.5,0.0,3,0.3231231
2384,18,0.3859649,0.875,0.0,5,0.47011232
197,10,0.7894737,0.125,1.0,2,0.9892089
256,19,0.37719297,0.625,0.0,3,0.26789945
1420,1,0.8245614,0.875,0.0,3,0.15956382
2262,13,0.69298244,0.625,1.0,4,0.8587514
531,18,0.71929824,0.625,1.0,3,0.9241277
2255,17,0.65789473,0.875,1.0,3,0.7195259
214,18,0.7105263,0.625,1.0,5,0.83651954
583,6,0.7894737,0.25,1.0,2,0.39393365
2192,7,0.71929824,0.5,1.0,3,0.113583446
2320,9,0.40350878,0.0,0.0,5,0.51736706
924,0,0.096491225,0.5,0.0,1,0.10384145
2459,8,0.5701754,1.0,1.0,3,0.40536076
687,10,0.48245615,0.5,0.0,1,0.49420223
2477,1,0.03508772,0.75,1.0,1,0.45148262
1239,3,0.8596491,0.125,0.0,3,0.505514
1467,4,0.5701754,0.5,0.0,4,0.28647718
1362,16,0.49122807,0.25,0.0,3,0.6525806
2085,3,0.92105263,1.0,0.0,2,0.49916694
962,9,0.15789473,0.0,0.0,2,0.5785973
528,0,0.61403507,0.875,1.0,5,0.43698537
2173,19,0.5,0.375,0.0,4,0.51170206
1685,17,0.06140351,0.375,0.0,5,0.63037556
0,18,0.36842105,0.875,0.0,3,0.72177005
1974,10,0.28947368,0.625,1.0,5,0.4643529
1534,7,0.01754386,1.0,0.0,1,0.8011802
309,16,0.95614034,0.875,1.0,4,0.16135062
1548,12,0.35964912,0.375,0.0,5,0.83038396
431,7,0.7017544,0.375,1.0,5,0.6047133
596,5,0.114035085,0.375,1.0,4,0.0133113405
2205,17,0.57894737,1.0,1.0,3,0.18951559
1245,11,0.40350878,0.75,0.0,5,0.6445642
1265,8,0.6315789,0.125,0.0,2,0.7396344
1081,5,0.8245614,0.0,0.0,1,0.19126076
2316,15,0.51754385,0.75,1.0,4,0.12693371
1089,18,0.5350877,0.125,1.0,1,0.20373906
1988,12,0.4122807,0.125,1.0,4,0.49436125
1127,13,0.12280702,0.5,1.0,3,0.3088737
695,19,0.12280702,0.0,1.0,4,0.08823751
746,17,0.7631579,0.0,0.0,3,0.15854141
1458,5,0.21052632,0.0,1.0,2,0.8292858
2260,3,0.9122807,1.0,1.0,1,0.19522968
354,10,0.9035088,0.25,0.0,1,0.7427218
2374,3,0.19298245,0.625,0.0,4,0.46041667
448,7,0.36842105,0.75,1.0,2,0.7553732
750,6,0.1754386,0.875,1.0,1,0.62764066
2222,16,0.80701756,0.25,0.0,2,0.024336295
38,5,0.31578946,0.5,1.0,3,0.042774897
1119,18,0.21052632,1.0,0.0,1,0.2300743
1550,16,0.5,0.75,1.0,1,0.8147078
2150,5,0.5,1.0,1.0,1,0.12401617
2102,9,0.15789473,0.375,1.0,4,0.50440514
2371,18,0.0877193,0.625,1.0,4,0.28550988
1079,17,0.4649123,0.0,0.0,2,0.73712164
2215,14,0.9649123,0.5,0.0,2,0.7710478
754,4,0.6403509,0.25,0.0,1,0.4024506
668,7,0.68421054,0.75,1.0,4,0.018714737
1530,1,0.7631579,0.125,0.0,2,0.8406577
1694,16,0.5350877,0.0,1.0,3,0.16164806
1739,6,0.9736842,0.875,0.0,5,0.94352865
854,1,0.98245615,0.25,1.0,4,0.37888974
2479,9,0.18421052,1.0,0.0,1,0.8725194
2350,18,0.14035088,0.75,0.0,4,0.6141206
440,8,0.42982456,1.0,0.0,5,0.6381763
507,6,0.2982456,0.5,0.0,2,0.13395724
1471,10,0.9649123,0.75,1.0,1,0.15499702
2342,6,0.5614035,0.25,0.0,3,0.2511209
995,6,0.0,0.125,0.0,5,0.73314726
1720,5,0.7982456,0.75,0.0,5,0.44453666
2466,6,0.5,0.625,1.0,4,0.4956954
2489,13,0.40350878,0.875,1.0,4,0.3479182
1531,16,0.8596491,0.0,1.0,3,0.67860454
116,0,0.114035085,1.0,1.0,4,0.13533588
1000,6,0.15789473,0.0,0.0,2,0.01572384
790,6,0.16666667,0.5,1.0,4,0.10710535
2468,15,0.7982456,0.0,1.0,3,0.9739791
1642,2,0.98245615,1.0,1.0,2,0.06787797
2465,4,0.04385965,0.25,1.0,5,0.45114893
1275,2,0.92105263,0.125,0.0,4,0.41192544
224,16,0.9122807,0.75,0.0,2,0.8952234
1766,12,0.80701756,0.25,0.0,1,0.040663876
340,18,0.88596493,0.0,1.0,1,0.8020403
455,13,0.32456142,0.125,0.0,2,0.86015576
846,11,0.16666667,0.875,1.0,4,0.805169
694,2,0.5877193,0.875,1.0,3,0.5160266
1216,14,0.0,0.375,0.0,5,0.40036303
1724,11,0.00877193,0.125,0.0,5,0.69130945
478,7,0.68421054,0.0,0.0,4,0.9642904
1473,19,0.24561404,0.125,1.0,4,0.116611406
390,18,0.3508772,0.875,1.0,3,0.4524029
1749,10,0.19298245,0.0,1.0,3,0.9564121
574,17,0.30701753,0.0,1.0,5,0.57959825
1783,7,0.40350878,0.25,1.0,3,0.85663575
255,0,0.20175439,0.0,0.0,3,0.27123824
308,12,0.4385965,0.5,1.0,5,0.14294913
1942,13,1.0,0.25,1.0,5,0.67528886
1447,16,0.75438595,0.5,1.0,3,0.38380787
22,0,0.68421054,0.5,1.0,5,0.15246303
1990,12,0.94736844,0.5,0.0,1,0.41911665
923,10,0.1754386,0.875,1.0,1,0.88062286
1726,7,0.0,0.0,1.0,2,0.7984318
1348,12,0.05263158,0.75,0.0,1,0.89971393
969,17,0.49122807,0.25,0.0,1,0.8873535
1813,18,0.84210527,0.25,0.0,4,0.61951166
1751,8,0.4649123,0.375,0.0,2,0.15947619
2353,17,0.877193,0.5,0.0,5,0.15451036
1805,14,0.22807017,0.375,0.0,3,0.81127137
2172,13,0.3859649,0.75,1.0,4,0.50785625
1920,8,0.94736844,0.375,0.0,5,0.824873
982,1,0.05263158,0.375,0.0,5,0.9030385
44,8,0.57894737,1.0,0.0,5,0.48450038
2471,12,0.7105263,0.875,0.0,1,0.6769422
2396,2,0.5964912,0.125,1.0,4,0.6903588
1545,0,0.68421054,0.375,1.0,3,0.9670111
56,2,0.25438598,0.5,1.0,2,0.2521461
2259,14,0.98245615,1.0,0.0,5,0.51911205
223,4,0.31578946,0.375,0.0,3,0.40956017
822,0,0.7017544,0.125,0.0,2,0.8416382
1975,16,1.0,0.125,0.0,1,0.53059953
1910,4,0.2631579,0.125,0.0,4,0.9538924
218,9,0.1754386,0.125,0.0,2,0.87475294
901,17,0.877193,0.0,1.0,1,0.89925545
210,19,0.8947368,0.875,0.0,1,0.21816045
2069,11,0.9649123,0.875,0.0,3,0.10074092
291,19,0.39473686,0.75,1.0,4,0.76809406
604,0,0.9736842,0.625,0.0,3,0.3184515
804,2,0.61403507,0.375,1.0,5,0.00866764
1403,15,0.33333334,1.0,0.0,5,0.9019297
20,0,0.02631579,0.0,1.0,3,0.5163215
408,12,0.10526316,0.375,1.0,4,0.4967767
938,18,0.8245614,0.5,0.0,1,0.67431635
835,4,0.51754385,0.375,1.0,4,0.45591155
307,2,1.0,0.125,0.0,4,0.3738581
1809,7,0.03508772,0.875,0.0,1,0.75540245
1304,14,0.94736844,0.25,0.0,1,0.45608392
2461,8,0.61403507,0.75,1.0,3,0.3266381
1904,16,0.0877193,0.75,1.0,2,0.27556947
2101,11,0.33333334,0.375,1.0,5,0.29263642
1519,3,0.7280702,0.875,0.0,1,0.5928045
142,16,0.02631579,0.625,0.0,5,0.50284475
771,15,0.078947365,0.125,1.0,5,0.2975056
1812,12,0.13157895,1.0,0.0,2,0.49594045
2345,4,0.28070176,0.75,1.0,5,0.837612
2488,11,0.61403507,0.25,0.0,1,0.49125677
1667,18,0.12280702,0.75,0.0,1,0.1484666
1814,6,0.30701753,0.0,0.0,2,0.75356996
1778,0,0.61403507,0.0,1.0,2,0.19386375
1859,9,0.5877193,0.25,0.0,2,0.81237185
1572,11,0.15789473,0.25,1.0,5,0.6293552
1375,0,0.28947368,0.75,1.0,1,0.7929578
1771,14,0.5,0.0,1.0,4,0.3826675
2066,6,0.2982456,0.625,0.0,1,0.4177428
2017,18,0.35964912,0.125,0.0,3,0.8560147
1404,2,0.49122807,0.375,0.0,4,0.6752083
576,4,0.9736842,0.0,1.0,5,0.049110487
1495,13,0.7105263,0.75,0.0,5,0.98954993
601,0,0.05263158,0.5,1.0,1,0.43757442
1950,2,0.80701756,0.125,0.0,4,0.025034059
1860,4,0.30701753,0.0,1.0,3,0.9102779
259,1,0.00877193,0.625,0.0,2,0.10581198
287,3,0.40350878,0.5,1.0,1,0.72705233
49,3,0.3508772,0.25,0.0,2,0.95460933
1181,16,0.7982456,0.5,0.0,5,0.7905121
1126,2,0.6403509,0.375,0.0,5,0.44323334
1756,16,0.37719297,0.875,1.0,3,0.09031178
216,14,0.7105263,0.875,1.0,1,0.57458985
2165,1,0.20175439,0.875,0.0,4,0.48677456
350,5,0.8245614,1.0,1.0,5,0.48057196
290,15,1.0,0.375,1.0,3,0.68932736
613,3,0.00877193,0.0,0.0,2,0.32922095
1741,1,0.19298245,0.625,0.0,2,0.3011997
400,17,0.06140351,0.0,0.0,2,0.14762154
375,6,0.8333333,0.625,1.0,2,0.8352875
1137,6,0.7017544,0.375,1.0,2,0.83564067
374,17,0.00877193,0.625,0.0,2,0.43610635
1385,2,0.78070176,1.0,0.0,1,0.25935802
706,11,0.3859649,0.75,0.0,4,0.9401259
2307,11,0.31578946,0.875,1.0,1,0.32113683
257,4,0.5614035,1.0,1.0,2,0.008443862
1174,6,0.7982456,1.0,1.0,1,0.8010627
1250,11,0.877193,0.125,0.0,4,0.12913156
358,10,0.40350878,0.625,0.0,4,0.64544743
1879,18,0.4122807,0.0,0.0,1,0.873778
1634,15,0.78070176,0.375,1.0,4,0.68834877
932,12,0.6666667,0.125,1.0,2,0.9118378
303,19,0.9298246,0.5,0.0,4,0.9313883
1618,13,0.05263158,0.625,0.0,2,0.6633335
2395,5,0.5614035,0.25,0.0,1,0.91002774
2071,4,0.74561405,1.0,0.0,3,0.014814386
1394,5,0.9385965,0.5,0.0,1,0.58425033
1784,8,0.8947368,0.375,1.0,4,0.6256357
61,1,0.64912283,0.875,1.0,2,0.20034947
2175,11,0.9122807,0.125,0.0,4,0.819446
1288,19,0.75438595,0.5,0.0,1,0.53766614
328,7,0.10526316,0.25,0.0,3,0.5496571
1639,8,0.65789473,0.625,1.0,2,0.55539095
1187,7,0.8596491,0.875,1.0,1,0.28827143
1044,19,0.2631579,0.0,0.0,4,0.5602391
406,13,0.65789473,0.75,0.0,4,0.72568333
1411,3,0.18421052,0.625,0.0,2,0.88704264
2117,1,0.34210527,0.25,1.0,5,0.91810375
810,10,0.32456142,0.5,0.0,4,0.618788
47,7,0.37719297,0.125,0.0,4,0.9680663
703,15,0.7017544,0.875,1.0,3,0.3756135
1502,17,0.45614034,0.625,0.0,3,0.5888365
1483,13,0.55263156,0.0,0.0,4,0.19865048
2142,18,0.69298244,0.125,0.0,1,0.6179852
1132,2,0.05263158,0.625,1.0,4,0.02396731
1507,17,0.03508772,0.25,0.0,3,0.92551124
405,3,0.7719298,0.125,1.0,1,0.25122115
1080,15,0.5,0.5,0.0,3,0.36064026
1852,3,0.7719298,0.375,1.0,5,0.6398254
861,8,0.19298245,0.25,1.0,1,0.8059438
832,8,0.9035088,0.125,0.0,2,0.59768337
1236,12,0.15789473,0.75,1.0,3,0.07990013
1367,3,0.078947365,0.25,1.0,4,0.7161294
2313,4,0.3508772,1.0,1.0,4,0.239559
3,16,0.04385965,0.25,1.0,2,0.6766612
469,3,0.33333334,0.625,1.0,2,0.669183
504,19,0.98245615,0.5,1.0,5,0.8079341
627,16,0.94736844,1.0,0.0,4,0.5104022
1465,16,0.65789473,1.0,0.0,4,0.46011016
2245,3,0.03508772,0.875,0.0,1,0.12824538
1195,8,0.92105263,0.125,1.0,1,0.85206854
2224,9,0.114035085,0.0,0.0,2,0.80984765
1141,11,0.27192983,0.0,1.0,1,0.5842721
2490,12,0.81578946,1.0,0.0,3,0.32118648
2453,17,0.64912283,0.875,0.0,4,0.36711067
465,11,0.37719297,1.0,0.0,1,0.28152162
204,2,0.9649123,0.375,0.0,3,0.6342931
330,7,0.6052632,0.75,0.0,5,0.87283885
1363,18,0.34210527,0.375,1.0,4,0.9169865
2235,18,0.6315789,0.0,0.0,1,0.08766962
1606,19,0.35964912,0.125,1.0,5,0.86045617
2040,19,0.61403507,0.875,1.0,2,0.43042523
294,5,0.10526316,0.75,1.0,4,0.5983254
322,1,0.6666667,0.25,1.0,1,0.53091335
608,18,0.078947365,0.5,1.0,3,0.9941041
1875,10,0.35964912,0.375,0.0,1,0.09952589
2318,18,0.4122807,0.75,1.0,2,0.60912603
1921,4,0.9649123,0.875,0.0,5,0.027793115
1623,5,0.5,0.25,1.0,4,0.31535596
820,14,0.4385965,0.5,0.0,5,0.018637331
1405,10,0.35964912,0.25,0.0,4,0.1185483
250,1,0.0,0.375,0.0,2,0.02170788
922,2,0.04385965,0.125,0.0,2,0.6705618
2149,14,0.25438598,0.125,0.0,3,0.41740942
1003,9,0.8596491,0.0,0.0,1,0.7428008
2039,10,0.5350877,0.25,0.0,2,0.42292142
1561,3,0.55263156,1.0,0.0,1,0.36358544
2097,9,0.7280702,0.375,0.0,2,0.8590731
1068,15,0.50877196,0.25,1.0,4,0.61002463
466,2,0.9736842,0.875,0.0,5,0.37088042
2432,16,0.80701756,0.75,1.0,1,0.88602316
342,10,0.5701754,0.0,1.0,3,0.037126508
1702,17,0.04385965,1.0,1.0,3,0.96775216
1232,8,0.6754386,0.125,0.0,3,0.99061203
1600,15,0.07017544,0.625,0.0,4,0.43047696
1693,5,0.19298245,0.125,0.0,1,0.21361162
1956,18,0.9122807,0.375,0.0,4,0.9508046
1094,9,0.99122804,0.125,1.0,5,0.39220196
1281,5,0.18421052,0.25,1.0,1,0.136113
1538,10,0.25438598,0.5,0.0,5,0.31227148
2106,4,0.03508772,0.625,0.0,4,0.8720416
877,7,0.65789473,0.125,1.0,4,0.7646355
57,7,0.5263158,0.75,1.0,2,0.32612735
1424,9,0.45614034,1.0,1.0,4,0.38129604
76,18,0.8245614,0.75,0.0,3,0.483946
2491,9,0.20175439,0.375,1.0,1,0.2881888
966,14,0.7894737,0.875,1.0,3,0.26146194
1279,1,0.8947368,0.25,0.0,1,0.14222264
1779,2,0.69298244,0.75,0.0,1,0.1930739
723,18,0.27192983,0.5,1.0,5,0.9594678
1690,9,0.6052632,0.375,0.0,1,0.21648514
2055,6,0.7280702,0.125,1.0,5,0.02074254
319,4,0.9385965,0.625,1.0,4,0.7970433
551,8,0.92105263,0.5,0.0,5,0.16400252
27,10,0.5877193,0.125,0.0,5,0.55585325
1485,16,0.68421054,0.75,1.0,2,0.7448333
1489,1,0.47368422,1.0,1.0,5,0.49945515
2203,6,0.9298246,0.75,1.0,3,0.21591316
736,9,0.13157895,0.625,0.0,1,0.20607758
97,17,0.7719298,0.25,0.0,5,0.19124876
409,12,0.02631579,0.875,1.0,3,0.6400345
682,19,0.2982456,0.25,1.0,3,0.4335824
1441,3,0.9122807,0.375,0.0,1,0.211527
1803,16,0.10526316,0.125,0.0,2,0.91500795
673,0,0.49122807,0.5,0.0,5,0.3307742
1167,16,0.9736842,0.0,0.0,3,0.4360495
718,14,0.00877193,0.75,0.0,3,0.105180435
1960,9,0.95614034,0.625,1.0,2,0.06156814
1113,0,0.07017544,0.875,0.0,1,0.4596668
1718,19,0.68421054,0.875,1.0,2,0.37117207
2128,14,0.23684211,0.25,0.0,2,0.42445338
279,4,0.0,0.0,0.0,3,0.7798104
2498,11,0.32456142,0.875,0.0,1,0.40004322
2162,11,0.42105263,1.0,1.0,1,0.0936997
898,14,0.75438595,0.125,0.0,5,0.65950423
83,16,0.65789473,0.0,0.0,1,0.7452573
225,2,0.28947368,0.375,1.0,1,0.1716239
1575,17,0.30701753,0.375,1.0,3,0.26382858
1873,19,0.12280702,0.625,1.0,5,0.12083193
2349,11,0.9385965,0.625,0.0,1,0.73390996
1203,11,0.14035088,0.875,1.0,1,0.6701375
552,11,0.10526316,0.125,0.0,4,0.32046995
1834,14,0.5964912,0.375,0.0,4,0.71962136
2366,0,0.114035085,0.25,0.0,3,0.21276979
1014,6,0.88596493,0.125,1.0,3,0.08839897
2271,14,0.48245615,1.0,0.0,2,0.41230547
178,1,0.3859649,0.75,1.0,4,0.31394926
113,7,0.4122807,0.125,1.0,5,0.58185804
1101,15,0.6315789,0.875,0.0,2,0.78398263
1387,19,0.95614034,0.125,1.0,4,0.101135254
21,9,0.13157895,0.625,1.0,5,0.26171604
1165,16,0.27192983,0.625,1.0,4,0.55006576
1054,16,0.5701754,0.625,0.0,1,0.94952583
1347,14,0.7368421,0.0,0.0,1,0.8656086
611,8,0.8947368,0.5,0.0,5,0.76269567
1566,11,0.6754386,0.125,1.0,3,0.69717485
2423,11,0.14035088,0.5,0.0,2,0.19463256
540,9,0.7105263,0.75,1.0,5,0.7015679
1640,2,0.6052632,0.375,0.0,2,0.7168679
1414,19,0.84210527,0.875,1.0,5,0.7178801
2352,17,1.0,0.125,0.0,3,0.2774997
2308,2,0.48245615,0.75,0.0,5,0.25394642
43,14,0.28070176,0.125,1.0,2,0.9576903
2183,5,0.33333334,0.0,0.0,3,0.9231574
686,8,0.99122804,1.0,0.0,2,0.22544177
19,16,0.02631579,1.0,0.0,2,0.5122057
446,13,0.20175439,0.875,0.0,5,0.95077163
1501,5,0.5877193,0.25,0.0,1,0.5415021
2379,9,0.35964912,0.875,0.0,2,0.5989654
1653,15,0.7280702,0.0,0.0,4,0.17546625
1284,8,0.24561404,0.25,1.0,5,0.10930931
1078,1,0.7631579,0.125,0.0,2,0.96462905
2199,10,0.19298245,0.0,0.0,4,0.978155
896,11,0.20175439,0.25,0.0,3,0.0007499477
542,3,0.096491225,0.625,1.0,1,0.94452655
299,11,0.1754386,0.5,0.0,2,0.8056633
16,3,0.4122807,0.625,1.0,1,0.66657454
1178,5,0.04385965,0.125,1.0,2,0.9185255
1691,18,0.096491225,0.125,1.0,3,0.023780411
2338,12,0.3508772,0.125,1.0,2,0.01111494
610,19,0.7368421,0.375,1.0,3,0.75095904
438,5,0.8596491,1.0,0.0,5,0.23186702
2273,10,0.49122807,0.0,0.0,4,0.44900054
1219,2,0.36842105,0.75,0.0,4,0.3367946
2387,17,0.69298244,0.375,1.0,2,0.57414186
1296,16,0.22807017,0.625,0.0,2,0.156255
2435,0,0.13157895,0.25,0.0,4,0.09279305
154,7,0.64912283,0.625,0.0,2,0.49143144
1076,6,0.12280702,0.625,0.0,3,0.8347074
1292,8,0.3859649,0.0,1.0,1,0.9660793
1857,6,0.5,0.0,0.0,4,0.11550536
2020,7,0.9035088,0.375,1.0,5,0.30496955
905,13,0.5614035,1.0,0.0,1,0.9707783
361,9,0.99122804,0.125,0.0,1,0.36328852
726,18,0.02631579,1.0,1.0,5,0.7204181
2472,14,0.4473684,0.125,1.0,2,0.2741254
